pais,id_cliente,fecha_pedido,fecha_llegada,tipo_compra,numero_pedido,tamano_paquete,unidades,costo_empacado,costo_envio,tipo_descuento,categoria,tipo_consumo,tipo_cliente,costo_producto
Perú,309017972,2011-07-27,2011-08-12,Normal,98077940,Paquete pequeño,3,1.0,3.86,Liquidación,Libro,Bajo consumo,B2C,4.859999999999999
Perú,314072367,2006-01-13,2006-01-23,Normal,98086226,Paquete pequeño,1,1.0,5.22,Sin descuento,Libro,Bajo consumo,B2C,6.22
Perú,316694393,2007-11-21,2007-12-04,Normal,98083718,Paquete pequeño,1,1.0,4.68,Sin descuento,Libro,Bajo consumo,B2C,5.68
Perú,316694393,2013-03-02,2013-03-18,Normal,98075178,Paquete pequeño,2,3.0,7.0,Sin descuento,Libro,Bajo consumo,B2C,10.0
Perú,318601696,2010-12-18,2016-05-19,Normal,98079010,Paquete pequeño,1,3.0,3.99,Sin descuento,Libro,Bajo consumo,B2B,6.99
Perú,318601696,2012-04-26,2012-05-08,Normal,98076692,Paquete pequeño,1,2.0,5.65,Black Friday,Libro,Bajo consumo,B2B,7.65
Perú,323336792,2006-09-25,2006-10-09,Devolución,98085290,Paquete pequeño,1,3.0,4.99,Sin descuento,Libro,Bajo consumo,B2C,7.99
Perú,327658904,2010-10-27,2010-11-16,Normal,98079250,Paquete pequeño,1,2.0,3.0,Sin descuento,Libro,Bajo consumo,B2B,5.0
Perú,331154749,2003-05-02,2003-05-10,Normal,98089817,Paquete pequeño,1,1.0,4.55,Black Friday,Libro,Bajo consumo,B2B,5.55
Perú,333427984,2014-05-02,2018-05-19,Devolución,98073049,Paquete pequeño,3,1.0,3.99,Black Friday,Libro,Bajo consumo,B2C,4.99
Perú,337782119,2004-07-08,2004-07-28,Normal,98088211,Paquete pequeño,1,3.0,4.22,Sin descuento,Libro,Bajo consumo,B2C,7.22
Perú,340379512,2000-08-09,2000-08-25,Normal,98093421,Paquete pequeño,3,2.0,4.45,Fecha especial,Libro,Bajo consumo,B2C,6.45
Perú,340379512,2005-07-14,2005-07-27,Normal,98086900,Paquete pequeño,2,3.0,3.45,Sin descuento,Libro,Bajo consumo,B2C,6.45
Perú,353597252,2002-03-11,2002-03-24,Normal,98091321,Paquete pequeño,2,3.0,6.9,Cyber Monday,Libro,Bajo consumo,B2C,9.9
Perú,361586823,2001-12-14,2001-12-27,Normal,98091684,Paquete pequeño,3,1.0,6.89,Sin descuento,Libro,Bajo consumo,B2C,7.89
Perú,367478878,2013-08-17,2013-08-26,Normal,98074364,Paquete pequeño,1,2.0,3.25,Cyber Monday,Libro,Bajo consumo,B2C,5.25
Perú,378428659,2003-03-23,2003-04-13,Normal,98089981,Paquete pequeño,3,3.0,3.2,Sin descuento,Libro,Bajo consumo,B2C,6.2
Perú,379587534,2014-03-11,2014-03-29,Devolución,98073345,Paquete pequeño,2,1.0,6.89,Black Friday,Libro,Bajo consumo,B2C,7.89
Perú,391506118,2011-02-14,2011-03-02,Normal,98078735,Paquete pequeño,3,2.0,3.86,Sin descuento,Libro,Bajo consumo,B2C,5.859999999999999
Perú,395119746,2015-05-07,2017-07-24,Normal,98070840,Paquete pequeño,3,1.0,3.45,Cyber Monday,Libro,Bajo consumo,B2C,4.45
Perú,397983135,2009-11-17,2009-12-01,Normal,98080914,Paquete pequeño,1,3.0,5.61,Sin descuento,Libro,Bajo consumo,B2C,8.61
Perú,398947841,2010-09-09,2010-09-24,Normal,98079464,Paquete pequeño,1,3.0,6.99,Sin descuento,Libro,Bajo consumo,B2B,9.99
Perú,400089838,2012-08-29,2012-09-11,Normal,98076110,Paquete pequeño,1,2.0,4.58,Cyber Monday,Libro,Bajo consumo,B2B,6.58
Perú,413610234,2008-05-13,2008-05-31,Normal,98083096,Paquete pequeño,2,2.0,3.89,Cyber Monday,Libro,Bajo consumo,B2C,5.890000000000001
Perú,414997525,2000-07-15,2000-07-25,Normal,98093507,Paquete pequeño,3,1.0,5.45,Sin descuento,Libro,Bajo consumo,B2B,6.45
Perú,414997525,2003-01-25,2003-02-04,Devolución,98090172,Paquete pequeño,2,3.0,3.0,Sin descuento,Libro,Bajo consumo,B2B,6.0
Perú,414997525,2009-01-17,2009-01-26,Normal,98082172,Paquete pequeño,2,1.0,6.99,Cyber Monday,Libro,Bajo consumo,B2B,7.99
Perú,414997525,2015-09-19,2018-03-21,Normal,98069942,Paquete pequeño,1,2.0,6.58,Sin descuento,Libro,Bajo consumo,B2B,8.58
Perú,417364182,2003-08-18,2003-09-02,Devolución,98089434,Paquete pequeño,1,3.0,3.58,Cyber Monday,Libro,Bajo consumo,B2C,6.58
Perú,417364182,2014-10-30,2014-11-14,Normal,98072045,Paquete pequeño,1,1.0,3.61,Sin descuento,Libro,Bajo consumo,B2C,4.609999999999999
Perú,448449579,2011-12-11,2011-12-22,Devolución,98077324,Paquete pequeño,2,1.0,7.0,Liquidación,Libro,Bajo consumo,B2C,8.0
Perú,448635016,2002-09-30,2002-10-16,Normal,98090564,Paquete pequeño,3,1.0,5.0,Liquidación,Libro,Bajo consumo,B2C,6.0
Perú,448635016,2014-05-09,2017-04-18,Normal,98073015,Paquete pequeño,2,3.0,4.45,Sin descuento,Libro,Bajo consumo,B2C,7.45
Perú,451629037,2012-08-16,2012-08-31,Devolución,98076157,Paquete pequeño,1,1.0,4.61,Sin descuento,Libro,Bajo consumo,B2B,5.61
Perú,454188032,2002-08-28,2002-09-13,Normal,98090706,Paquete pequeño,2,3.0,3.75,Sin descuento,Libro,Bajo consumo,B2C,6.75
Perú,454188032,2015-03-10,2017-07-07,Normal,98071241,Paquete pequeño,2,3.0,4.0,Sin descuento,Libro,Bajo consumo,B2C,7.0
Perú,463804554,2008-03-28,2008-04-10,Devolución,98083277,Paquete pequeño,1,3.0,4.58,Sin descuento,Libro,Bajo consumo,B2C,7.58
Perú,465556184,2006-07-23,2006-08-01,Devolución,98085558,Paquete pequeño,1,2.0,5.22,Sin descuento,Libro,Bajo consumo,B2C,7.22
Perú,465708582,2015-02-15,2017-10-06,Devolución,98071398,Paquete pequeño,2,1.0,6.68,Sin descuento,Libro,Bajo consumo,B2C,7.68
Perú,471492301,2009-09-03,2016-01-16,Normal,98081267,Paquete pequeño,1,2.0,6.73,Sin descuento,Libro,Bajo consumo,B2C,8.73
Perú,476846252,2009-08-02,2009-08-23,Normal,98081410,Paquete pequeño,1,3.0,3.55,Sin descuento,Libro,Bajo consumo,B2C,6.55
Perú,476846252,2014-06-10,2018-05-22,Normal,98072844,Paquete pequeño,2,3.0,4.58,Sin descuento,Libro,Bajo consumo,B2C,7.58
Perú,476846252,2015-07-17,2017-11-15,Normal,98070385,Paquete pequeño,3,2.0,5.65,Sin descuento,Libro,Bajo consumo,B2C,7.65
Perú,481472777,2012-06-21,2012-07-11,Normal,98076417,Paquete pequeño,1,1.0,5.14,Sin descuento,Libro,Bajo consumo,B2C,6.14
Perú,485015128,2015-04-12,2017-10-24,Normal,98071010,Paquete pequeño,3,1.0,5.65,Sin descuento,Libro,Bajo consumo,B2C,6.65
Perú,487583305,2002-05-09,2002-05-31,Devolución,98091090,Paquete pequeño,1,3.0,3.25,Sin descuento,Libro,Bajo consumo,B2C,6.25
Perú,499023098,2010-04-10,2010-04-23,Normal,98080197,Paquete pequeño,2,1.0,5.89,Sin descuento,Libro,Bajo consumo,B2C,6.89
Perú,512817841,2004-01-02,2004-01-16,Normal,98088921,Paquete pequeño,1,2.0,6.0,Cyber Monday,Libro,Bajo consumo,B2C,8.0
Perú,512817841,2015-05-15,2018-02-08,Normal,98070802,Paquete pequeño,3,2.0,5.1,Fecha especial,Libro,Bajo consumo,B2C,7.1
Perú,514668821,2012-09-24,2012-10-03,Normal,98075971,Paquete pequeño,2,2.0,5.33,Sin descuento,Libro,Bajo consumo,B2C,7.33
Perú,523605849,2011-11-24,2011-12-05,Normal,98077401,Paquete pequeño,3,3.0,6.65,Cyber Monday,Libro,Bajo consumo,B2C,9.65
Perú,529333105,2007-01-28,2007-02-16,Normal,98084813,Paquete pequeño,3,3.0,5.86,Sin descuento,Libro,Bajo consumo,B2C,8.86
Perú,531720979,2011-10-20,2016-08-09,Devolución,98077550,Paquete pequeño,1,3.0,5.22,Sin descuento,Libro,Bajo consumo,B2C,8.219999999999999
Perú,535619292,2014-12-30,2015-01-16,Normal,98071701,Paquete pequeño,2,3.0,5.58,Sin descuento,Libro,Bajo consumo,B2B,8.58
Perú,536970848,2013-12-07,2013-12-25,Normal,98073845,Paquete pequeño,2,2.0,3.14,Cyber Monday,Libro,Bajo consumo,B2C,5.140000000000001
Perú,541065853,2014-12-15,2015-01-04,Normal,98071777,Paquete pequeño,3,3.0,5.33,Sin descuento,Libro,Bajo consumo,B2C,8.33
Perú,548390931,2004-12-08,2004-12-30,Devolución,98087688,Paquete pequeño,1,1.0,4.33,Cyber Monday,Libro,Bajo consumo,B2B,5.33
Perú,551050943,2001-07-24,2001-08-15,Normal,98092173,Paquete pequeño,1,1.0,3.1,Black Friday,Libro,Bajo consumo,B2B,4.1
Perú,551050943,2012-01-17,2012-01-26,Normal,98077156,Paquete pequeño,1,2.0,6.84,Sin descuento,Libro,Bajo consumo,B2B,8.84
Perú,554389349,2014-10-22,2014-11-10,Normal,98072089,Paquete pequeño,2,1.0,5.86,Liquidación,Libro,Bajo consumo,B2B,6.86
Perú,555364119,2009-03-21,2009-04-01,Normal,98081931,Paquete pequeño,1,1.0,4.9,Cyber Monday,Libro,Bajo consumo,B2C,5.9
Perú,567281373,2007-04-04,2007-04-23,Normal,98084560,Paquete pequeño,1,1.0,3.12,Cyber Monday,Libro,Bajo consumo,B2C,4.12
Perú,568892827,2004-10-26,2004-11-14,Normal,98087846,Paquete pequeño,1,2.0,3.55,Black Friday,Libro,Bajo consumo,B2B,5.55
Perú,575421081,2002-08-26,2002-09-18,Normal,98090710,Paquete pequeño,3,3.0,3.1,Cyber Monday,Libro,Bajo consumo,B2C,6.1
Perú,575421081,2003-03-11,2003-03-25,Normal,98090034,Paquete pequeño,3,3.0,6.12,Liquidación,Libro,Bajo consumo,B2C,9.12
Perú,575421081,2007-05-11,2007-05-29,Normal,98084439,Paquete pequeño,2,3.0,6.2,Fecha especial,Libro,Bajo consumo,B2C,9.2
Perú,575421081,2011-10-03,2011-10-25,Normal,98077629,Paquete pequeño,3,1.0,3.68,Cyber Monday,Libro,Bajo consumo,B2C,4.68
Perú,579052388,2012-11-10,2012-11-23,Devolución,98075726,Paquete pequeño,3,2.0,3.45,Fecha especial,Libro,Bajo consumo,B2B,5.45
Perú,579819412,2011-03-29,2011-04-20,Normal,98078526,Paquete pequeño,2,3.0,6.0,Sin descuento,Libro,Bajo consumo,B2C,9.0
Perú,588854897,2014-05-07,2014-05-15,Normal,98073032,Paquete pequeño,2,1.0,6.55,Sin descuento,Libro,Bajo consumo,B2B,7.55
Perú,588854897,2015-10-17,2015-11-01,Normal,98069759,Paquete pequeño,1,2.0,4.22,Sin descuento,Libro,Bajo consumo,B2B,6.22
Perú,596465578,2013-02-10,2013-02-27,Normal,98075274,Paquete pequeño,3,1.0,6.0,Sin descuento,Libro,Bajo consumo,B2C,7.0
Perú,612686122,2001-09-04,2001-09-19,Devolución,98092024,Paquete pequeño,1,1.0,3.36,Sin descuento,Libro,Bajo consumo,B2B,4.359999999999999
Perú,614786757,2010-11-11,2016-05-16,Normal,98079182,Paquete pequeño,2,1.0,4.55,Black Friday,Libro,Bajo consumo,B2C,5.55
Perú,615575696,2010-11-20,2010-12-11,Normal,98079132,Paquete pequeño,3,3.0,3.55,Sin descuento,Libro,Bajo consumo,B2B,6.55
Perú,618657661,2006-04-06,2006-04-29,Normal,98085931,Paquete pequeño,2,1.0,4.12,Sin descuento,Libro,Bajo consumo,B2C,5.12
Perú,619383446,2002-07-25,2002-08-02,Normal,98090819,Paquete pequeño,1,3.0,6.68,Cyber Monday,Libro,Bajo consumo,B2C,9.68
Perú,628707757,2006-03-13,2006-03-31,Normal,98086017,Paquete pequeño,1,1.0,6.12,Sin descuento,Libro,Bajo consumo,B2C,7.12
Perú,637125327,2005-03-24,2005-04-13,Normal,98087290,Paquete pequeño,2,2.0,3.45,Sin descuento,Libro,Bajo consumo,B2C,5.45
Perú,664948076,2010-11-19,2010-12-09,Normal,98079138,Paquete pequeño,2,2.0,4.68,Sin descuento,Libro,Bajo consumo,B2C,6.68
Perú,675665654,2007-09-13,2007-10-01,Normal,98083995,Paquete pequeño,2,1.0,6.58,Black Friday,Libro,Bajo consumo,B2B,7.58
Perú,675665654,2014-08-02,2014-08-20,Normal,98072527,Paquete pequeño,3,2.0,3.45,Sin descuento,Libro,Bajo consumo,B2B,5.45
Perú,677383648,2013-12-20,2014-01-08,Devolución,98073782,Paquete pequeño,1,1.0,7.0,Sin descuento,Libro,Bajo consumo,B2C,8.0
Perú,685203305,2001-12-23,2002-01-11,Normal,98091637,Paquete pequeño,1,1.0,3.1,Sin descuento,Libro,Bajo consumo,B2B,4.1
Perú,685203305,2005-03-17,2005-04-07,Normal,98087310,Paquete pequeño,2,3.0,6.55,Sin descuento,Libro,Bajo consumo,B2B,9.55
Perú,685203305,2013-07-21,2013-08-07,Normal,98074499,Paquete pequeño,2,3.0,3.65,Cyber Monday,Libro,Bajo consumo,B2B,6.65
Perú,695668764,2000-12-11,2000-12-27,Normal,98092962,Paquete pequeño,1,1.0,6.89,Cyber Monday,Libro,Bajo consumo,B2C,7.89
Perú,695668764,2005-06-06,2005-06-29,Normal,98087029,Paquete pequeño,1,2.0,4.99,Sin descuento,Libro,Bajo consumo,B2C,6.99
Perú,700754953,2010-01-26,2010-02-12,Normal,98080564,Paquete pequeño,1,3.0,4.0,Sin descuento,Libro,Bajo consumo,B2C,7.0
Perú,705211779,2012-09-10,2012-09-19,Normal,98076044,Paquete pequeño,2,1.0,5.68,Sin descuento,Libro,Bajo consumo,B2C,6.68
Perú,707476699,2008-04-11,2008-04-24,Normal,98083217,Paquete pequeño,3,1.0,3.86,Sin descuento,Libro,Bajo consumo,B2C,4.859999999999999
Perú,726340910,2001-05-16,2001-05-26,Normal,98092412,Paquete pequeño,3,1.0,6.0,Sin descuento,Libro,Bajo consumo,B2B,7.0
Perú,728304917,2013-12-02,2013-12-25,Normal,98073856,Paquete pequeño,1,3.0,4.86,Sin descuento,Libro,Bajo consumo,B2C,7.86
Perú,733190648,2006-11-05,2006-11-20,Normal,98085133,Paquete pequeño,2,3.0,3.22,Sin descuento,Libro,Bajo consumo,B2B,6.220000000000001
Perú,733351455,2008-03-17,2008-03-26,Normal,98083331,Paquete pequeño,2,2.0,4.22,Sin descuento,Libro,Bajo consumo,B2B,6.22
Perú,761322747,2000-05-20,2000-06-03,Normal,98093722,Paquete pequeño,3,2.0,4.22,Cyber Monday,Libro,Bajo consumo,B2C,6.22
Perú,761322747,2008-08-27,2008-09-14,Normal,98082722,Paquete pequeño,2,3.0,3.86,Sin descuento,Libro,Bajo consumo,B2C,6.859999999999999
Perú,761322747,2015-05-12,2017-11-03,Normal,98070811,Paquete pequeño,3,2.0,5.58,Liquidación,Libro,Bajo consumo,B2C,7.58
Perú,767598372,2015-08-20,2018-03-07,Normal,98070154,Paquete pequeño,1,3.0,7.0,Liquidación,Libro,Bajo consumo,B2B,10.0
Perú,768841972,2007-10-31,2007-11-20,Normal,98083827,Paquete pequeño,3,3.0,3.99,Sin descuento,Libro,Bajo consumo,B2C,6.99
Perú,773449633,2001-09-07,2001-09-30,Normal,98092017,Paquete pequeño,3,1.0,6.84,Sin descuento,Libro,Bajo consumo,B2C,7.84
Perú,773449633,2008-07-29,2008-08-08,Normal,98082824,Paquete pequeño,3,1.0,3.86,Liquidación,Libro,Bajo consumo,B2C,4.859999999999999
Perú,777301763,2008-08-12,2008-08-30,Normal,98082767,Paquete pequeño,3,3.0,3.75,Sin descuento,Libro,Bajo consumo,B2B,6.75
Perú,781084228,2009-10-24,2016-01-30,Normal,98081015,Paquete pequeño,1,3.0,5.1,Cyber Monday,Libro,Bajo consumo,B2C,8.1
Perú,782762817,2003-12-02,2003-12-20,Normal,98089023,Paquete pequeño,2,1.0,4.12,Sin descuento,Libro,Bajo consumo,B2B,5.12
Perú,782762817,2011-01-21,2011-01-29,Normal,98078865,Paquete pequeño,3,2.0,4.86,Cyber Monday,Libro,Bajo consumo,B2B,6.86
Perú,783214027,2008-08-06,2008-08-23,Normal,98082787,Paquete pequeño,1,3.0,4.84,Sin descuento,Libro,Bajo consumo,B2B,7.84
Perú,790342421,2001-10-20,2001-10-28,Devolución,98091880,Paquete pequeño,2,1.0,5.0,Liquidación,Libro,Bajo consumo,B2C,6.0
Perú,790342421,2002-01-10,2002-01-31,Devolución,98091571,Paquete pequeño,2,2.0,6.14,Sin descuento,Libro,Bajo consumo,B2C,8.14
Perú,792787007,2000-03-09,2000-03-26,Devolución,98093966,Paquete pequeño,2,3.0,3.58,Sin descuento,Libro,Bajo consumo,B2B,6.58
Perú,792787007,2014-10-11,2017-05-31,Normal,98072154,Paquete pequeño,2,3.0,3.0,Sin descuento,Libro,Bajo consumo,B2B,6.0
Perú,838168914,2011-08-16,2011-08-28,Normal,98077855,Paquete pequeño,2,1.0,3.73,Sin descuento,Libro,Bajo consumo,B2C,4.73
Perú,845554615,2005-12-22,2006-01-01,Normal,98086304,Paquete pequeño,3,1.0,3.84,Sin descuento,Libro,Bajo consumo,B2C,4.84
Perú,890670789,2001-12-01,2001-12-22,Normal,98091729,Paquete pequeño,3,3.0,3.0,Sin descuento,Libro,Bajo consumo,B2C,6.0
Uruguay,111962928,2012-11-13,2012-11-29,Normal,98075707,Paquete pequeño,1,2.0,5.99,Cyber Monday,Libro,Bajo consumo,B2C,7.99
Uruguay,126466824,2007-10-05,2007-10-18,Normal,98083897,Paquete pequeño,1,3.0,3.25,Cyber Monday,Libro,Bajo consumo,B2C,6.25
Uruguay,131591686,2014-03-22,2017-04-10,Normal,98073286,Paquete pequeño,1,1.0,3.73,Cyber Monday,Libro,Bajo consumo,B2C,4.73
Uruguay,139149235,2005-04-24,2005-05-11,Normal,98087185,Paquete pequeño,1,2.0,4.0,Cyber Monday,Libro,Bajo consumo,B2C,6.0
Uruguay,139149235,2008-12-23,2009-01-11,Normal,98082262,Paquete pequeño,1,3.0,5.61,Cyber Monday,Libro,Bajo consumo,B2C,8.61
Uruguay,140565407,2005-09-09,2005-09-22,Normal,98086695,Paquete pequeño,3,3.0,4.12,Sin descuento,Libro,Bajo consumo,B2C,7.12
Uruguay,150909215,2013-04-08,2013-04-28,Normal,98074995,Paquete pequeño,1,2.0,4.99,Cyber Monday,Libro,Bajo consumo,B2B,6.99
Uruguay,162383747,2000-09-13,2000-09-29,Normal,98093294,Paquete pequeño,1,1.0,4.22,Black Friday,Libro,Bajo consumo,B2C,5.22
Uruguay,162383747,2002-12-01,2002-12-09,Normal,98090373,Paquete pequeño,3,2.0,4.0,Black Friday,Libro,Bajo consumo,B2C,6.0
Uruguay,162383747,2011-08-21,2011-09-02,Normal,98077844,Paquete pequeño,1,3.0,6.2,Sin descuento,Libro,Bajo consumo,B2C,9.2
Uruguay,181452465,2009-03-14,2009-03-24,Normal,98081953,Paquete pequeño,1,2.0,5.99,Cyber Monday,Libro,Bajo consumo,B2C,7.99
Uruguay,181452465,2010-03-11,2010-03-22,Normal,98080335,Paquete pequeño,1,3.0,4.58,Cyber Monday,Libro,Bajo consumo,B2C,7.58
Uruguay,181452465,2013-04-30,2013-05-10,Devolución,98074896,Paquete pequeño,1,2.0,5.88,Cyber Monday,Libro,Bajo consumo,B2C,7.88
Uruguay,181452465,2014-05-03,2017-04-21,Normal,98073044,Paquete pequeño,2,2.0,4.22,Cyber Monday,Libro,Bajo consumo,B2C,6.22
Uruguay,189635244,2001-06-05,2001-06-25,Normal,98092349,Paquete pequeño,2,1.0,4.58,Cyber Monday,Libro,Bajo consumo,B2C,5.58
Uruguay,189635244,2013-01-12,2013-01-20,Normal,98075424,Paquete pequeño,3,1.0,5.55,Cyber Monday,Libro,Bajo consumo,B2C,6.55
Uruguay,189635244,2014-04-19,2018-05-13,Normal,98073123,Paquete pequeño,3,2.0,3.45,Sin descuento,Libro,Bajo consumo,B2C,5.45
Uruguay,193156145,2006-08-15,2006-08-26,Normal,98085458,Paquete pequeño,3,1.0,4.0,Sin descuento,Libro,Bajo consumo,B2C,5.0
Uruguay,193156145,2010-05-09,2010-05-26,Devolución,98080051,Paquete pequeño,1,2.0,4.9,Cyber Monday,Libro,Bajo consumo,B2C,6.9
Uruguay,194398828,2000-07-17,2000-07-28,Normal,98093496,Paquete pequeño,2,2.0,4.84,Sin descuento,Libro,Bajo consumo,B2B,6.84
Uruguay,194622983,2002-02-24,2002-03-08,Normal,98091398,Paquete pequeño,2,2.0,5.68,Cyber Monday,Libro,Bajo consumo,B2C,7.68
Uruguay,197732829,2007-07-15,2007-07-24,Normal,98084211,Paquete pequeño,1,1.0,3.88,Sin descuento,Libro,Bajo consumo,B2C,4.88
Uruguay,198717395,2003-12-27,2004-01-08,Devolución,98088934,Paquete pequeño,3,3.0,6.1,Sin descuento,Libro,Bajo consumo,B2B,9.1
Uruguay,198717395,2006-12-04,2006-12-24,Normal,98085011,Paquete pequeño,3,3.0,5.0,Cyber Monday,Libro,Bajo consumo,B2B,8.0
Uruguay,200704420,2003-08-31,2003-09-14,Devolución,98089378,Paquete pequeño,3,3.0,3.0,Liquidación,Libro,Bajo consumo,B2B,6.0
Uruguay,200704420,2007-01-05,2007-01-17,Devolución,98084902,Paquete pequeño,1,2.0,6.0,Cyber Monday,Libro,Bajo consumo,B2B,8.0
Uruguay,217563390,2008-04-24,2008-05-08,Normal,98083162,Paquete pequeño,3,1.0,6.55,Sin descuento,Libro,Bajo consumo,B2C,7.55
Uruguay,220834258,2008-06-20,2008-07-11,Normal,98082960,Paquete pequeño,1,1.0,3.61,Sin descuento,Libro,Bajo consumo,B2B,4.609999999999999
Uruguay,229898861,2010-09-25,2010-10-11,Normal,98079398,Paquete pequeño,3,1.0,5.68,Cyber Monday,Libro,Bajo consumo,B2C,6.68
Uruguay,234941158,2006-05-30,2006-06-11,Normal,98085734,Paquete pequeño,1,1.0,5.75,Sin descuento,Libro,Bajo consumo,B2C,6.75
Uruguay,238517106,2008-03-31,2008-04-12,Normal,98083272,Paquete pequeño,2,2.0,6.58,Fecha especial,Libro,Bajo consumo,B2B,8.58
Uruguay,240748730,2010-02-12,2016-03-05,Normal,98080481,Paquete pequeño,2,1.0,6.55,Liquidación,Libro,Bajo consumo,B2B,7.55
Uruguay,240748730,2011-09-22,2011-10-06,Normal,98077689,Paquete pequeño,2,3.0,3.12,Cyber Monday,Libro,Bajo consumo,B2B,6.12
Uruguay,240748730,2014-06-07,2014-06-28,Normal,98072854,Paquete pequeño,2,1.0,3.58,Cyber Monday,Libro,Bajo consumo,B2B,4.58
Uruguay,270034059,2003-08-10,2003-08-23,Normal,98089462,Paquete pequeño,2,2.0,3.58,Cyber Monday,Libro,Bajo consumo,B2C,5.58
Uruguay,272385252,2011-02-16,2011-03-06,Normal,98078719,Paquete pequeño,2,1.0,4.0,Sin descuento,Libro,Bajo consumo,B2C,5.0
Uruguay,272581503,2007-09-14,2007-09-25,Normal,98083981,Paquete pequeño,2,1.0,3.61,Sin descuento,Libro,Bajo consumo,B2B,4.609999999999999
Uruguay,275323921,2008-02-27,2008-03-09,Normal,98083396,Paquete pequeño,2,3.0,3.86,Sin descuento,Libro,Bajo consumo,B2C,6.859999999999999
Uruguay,283730095,2015-01-20,2017-06-25,Normal,98071568,Paquete pequeño,1,3.0,6.84,Sin descuento,Libro,Bajo consumo,B2B,9.84
Uruguay,288269706,2007-02-08,2007-02-21,Normal,98084773,Paquete pequeño,3,3.0,3.58,Fecha especial,Libro,Bajo consumo,B2B,6.58
Uruguay,293195079,2008-11-17,2008-11-28,Normal,98082402,Paquete pequeño,2,2.0,5.36,Sin descuento,Libro,Bajo consumo,B2B,7.36
Uruguay,305002580,2002-09-11,2002-09-29,Normal,98090651,Paquete pequeño,2,3.0,4.9,Cyber Monday,Libro,Bajo consumo,B2C,7.9
Uruguay,308322096,2011-05-25,2011-06-05,Normal,98078262,Paquete pequeño,1,3.0,3.68,Cyber Monday,Libro,Bajo consumo,B2C,6.68
Uruguay,314072367,2004-06-09,2004-06-24,Normal,98088322,Paquete pequeño,1,3.0,3.0,Sin descuento,Libro,Bajo consumo,B2C,6.0
Uruguay,314072367,2014-01-07,2014-01-16,Normal,98073696,Paquete pequeño,1,1.0,4.99,Cyber Monday,Libro,Bajo consumo,B2C,5.99
Uruguay,316425048,2014-01-21,2014-02-12,Normal,98073611,Paquete pequeño,3,2.0,3.58,Fecha especial,Libro,Bajo consumo,B2C,5.58
Uruguay,323336792,2000-08-29,2000-09-15,Normal,98093336,Paquete pequeño,3,2.0,3.99,Cyber Monday,Libro,Bajo consumo,B2C,5.99
Uruguay,323336792,2006-11-20,2006-12-06,Normal,98085070,Paquete pequeño,3,1.0,5.61,Sin descuento,Libro,Bajo consumo,B2C,6.61
Uruguay,324989280,2012-08-11,2016-10-29,Devolución,98076191,Paquete pequeño,3,3.0,4.75,Sin descuento,Libro,Bajo consumo,B2B,7.75
Uruguay,327658904,2010-02-28,2010-03-18,Normal,98080404,Paquete pequeño,2,2.0,6.55,Sin descuento,Libro,Bajo consumo,B2B,8.55
Uruguay,327658904,2012-03-07,2012-03-20,Normal,98076918,Paquete pequeño,3,2.0,5.61,Liquidación,Libro,Bajo consumo,B2B,7.61
Uruguay,327658904,2014-03-28,2014-04-14,Normal,98073249,Paquete pequeño,2,1.0,5.75,Liquidación,Libro,Bajo consumo,B2B,6.75
Uruguay,331154749,2013-07-23,2013-08-11,Normal,98074484,Paquete pequeño,1,2.0,3.2,Cyber Monday,Libro,Bajo consumo,B2B,5.2
Uruguay,333427984,2005-04-04,2005-04-15,Normal,98087256,Paquete pequeño,1,2.0,3.86,Cyber Monday,Libro,Bajo consumo,B2C,5.859999999999999
Uruguay,333427984,2009-11-20,2009-11-30,Normal,98080903,Paquete pequeño,2,2.0,4.36,Liquidación,Libro,Bajo consumo,B2C,6.36
Uruguay,333427984,2015-02-17,2015-03-04,Normal,98071381,Paquete pequeño,1,2.0,5.89,Sin descuento,Libro,Bajo consumo,B2C,7.89
Uruguay,337782119,2001-10-14,2001-10-29,Normal,98091896,Paquete pequeño,1,1.0,3.99,Sin descuento,Libro,Bajo consumo,B2C,4.99
Uruguay,337782119,2006-05-11,2006-05-27,Normal,98085812,Paquete pequeño,2,3.0,4.33,Sin descuento,Libro,Bajo consumo,B2C,7.33
Uruguay,337782119,2006-09-22,2006-10-13,Normal,98085304,Paquete pequeño,1,1.0,3.73,Sin descuento,Libro,Bajo consumo,B2C,4.73
Uruguay,340379512,2004-03-18,2004-04-07,Normal,98088616,Paquete pequeño,2,1.0,3.36,Fecha especial,Libro,Bajo consumo,B2C,4.359999999999999
Uruguay,353597252,2011-05-28,2011-06-14,Normal,98078245,Paquete pequeño,3,2.0,6.68,Black Friday,Libro,Bajo consumo,B2C,8.68
Uruguay,353597252,2012-07-29,2012-08-14,Normal,98076241,Paquete pequeño,3,3.0,6.45,Sin descuento,Libro,Bajo consumo,B2C,9.45
Uruguay,360318072,2011-02-12,2011-03-06,Normal,98078753,Paquete pequeño,3,3.0,4.65,Sin descuento,Libro,Bajo consumo,B2C,7.65
Uruguay,360318072,2012-02-07,2012-02-27,Normal,98077046,Paquete pequeño,1,2.0,4.75,Black Friday,Libro,Bajo consumo,B2C,6.75
Uruguay,366718157,2009-11-22,2009-12-14,Devolución,98080887,Paquete pequeño,1,1.0,6.58,Sin descuento,Libro,Bajo consumo,B2C,7.58
